pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty
13472,GS,nse_cm,,645GS2029,645GS2029-GS,,645GS2029-GS,IN0020190362,,,,GOI LOAN 6.45% 2029,,,1,1,-1,-1,2,-1,NSE,,,1255046400,,1255046400,0,0,0,0,1365206400,94.01-103.90,0,0,1365871718,,,,,,,,,,CASH,,,,,10000,,,,0,20,,,T+1,315513000,0,1,1010100,1,0,10390,9401,1,1,1,0,0,1,0,7e+08,0,0,1010100
13477,ZV,nse_cm,,IBULHSGFIN,IBULHSGFIN-ZV,,IBULHSGFIN-ZV,INE148I07NP0,,,,SEC RE NCD 8.70% SR.V,,,1,1,-1,-1,2,-1,NSE,,,1356825600,,1356825600,0,0,0,0,1365811200,800.00-1200.00,0,0,1365871718,,,,,,,,,,CASH,,,,,100000,,,,0.00,10.00,,,T+1,315513000,0,1,4,1,0,120000,80000,1,1,1,0,0,1,0,150,0,0,4
13482,ZW,nse_cm,,IBULHSGFIN,IBULHSGFIN-ZW,,IBULHSGFIN-ZW,INE148I07NM7,,,,SEC RE NCD 9.16% SR.V,,,1,1,-1,-1,2,-1,NSE,,,1356825600,,1356825600,0,0,0,0,1365811200,804.80-1207.20,0,0,1365871718,,,,,,,,,,CASH,,,,,100000,,,,0.00,10.00,,,T+1,315513000,0,1,2516,1,0,120720,80480,1,1,1,0,0,1,0,76967,0,0,2516
13484,ZX,nse_cm,,IBULHSGFIN,IBULHSGFIN-ZX,,IBULHSGFIN-ZX,INE148I07NL9,,,,SEC RE NCD SR.VI,,,1,1,-1,-1,2,-1,NSE,,,1356825600,,1356825600,0,0,0,0,0,800.00-1200.00,0,0,1365871718,,,,,,,,,,CASH,,,,,100000,,,,0.00,10.00,,,T+1,315513000,0,1,2815,1,0,120000,80000,1,1,1,0,0,1,0,86092,0,0,2815
13487,ZY,nse_cm,,IBULHSGFIN,IBULHSGFIN-ZY,,IBULHSGFIN-ZY,INE148I07NG9,,,,SEC RE NCD 9.80% SR.VII,,,1,1,-1,-1,2,-1,NSE,,,1356825600,,1356825600,0,0,0,0,0,824.09-1236.14,0,0,1365871718,,,,,,,,,,CASH,,,,,100000,,,,0.00,10.00,,,T+1,315513000,0,1,3590,1,0,123614,82409,1,1,1,0,0,1,0,109791,0,0,3590
13491,EQ,nse_cm,,JKLAKSHMI,JKLAKSHMI-EQ,,JKLAKSHMI,INE786A01032,,,,JK LAKSHMI CEMENT LTD,,,5,1,-1,-1,2,-1,NSE,,,835142400,,835142400,0,0,1344211200,1345161600,0,631.15-946.65,0,0,1365879312,,,,,,,,,,CASH,,,,,500,,,,0,20,,,T+1,315513000,0,1,126730,1,0,94665,63115,1,1,1,0,0,1,0,1.1767e+08,0,0,126730
13492,ZZ,nse_cm,,IBULHSGFIN,IBULHSGFIN-ZZ,,IBULHSGFIN-ZZ,INE148I07NN5,,,,SEC RE NCD 8.94% SR.VIII,,,1,1,-1,-1,2,-1,NSE,,,1356825600,,1356825600,0,0,0,0,1365811200,766.80-1150.20,0,0,1365871718,,,,,,,,,,CASH,,,,,100000,,,,0.00,10.00,,,T+1,315513000,0,1,57,1,0,115020,76680,1,1,1,0,0,1,0,1750,0,0,57
13495,BL,nse_cm,,JKLAKSHMI,JKLAKSHMI-BL,,JKLAKSHMI-BL,INE786A01032,,,,JK LAKSHMI CEMENT LTD,,,5,1,-1,-1,2,-1,NSE,,,835142400,,835142400,0,0,1344211200,1345161600,0,781.05-796.75,0,0,1365873668,,,,,,,,,,CASH,,,,,500,,,,,,,,T+1,315513000,0,1,0,1,0,79675,78105,1,1,1,0,0,1,0,1.1767e+08,0,0,99999999
13496,EQ,nse_cm,,PFOCUS,PFOCUS-EQ,,PFOCUS,INE367G01038,,,,PRIME FOCUS LIMITED,,,5,1,-1,-1,2,-1,NSE,,,835228800,,835228800,0,0,1316908800,1317427200,0,82.05-123.05,0,0,1365879312,,,,,,,,,,CASH,,,,,100,,,,0,20,,,T+1,315513000,0,1,974991,1,0,12305,8205,1,1,1,0,0,1,0,2.99537e+08,0,0,974991
13497,N0,nse_cm,,IBULHSGFIN,IBULHSGFIN-N0,,IBULHSGFIN-N0,INE148I07ND6,,,,SEC RE NCD 9.39% SR.VIII,,,1,1,-1,-1,2,-1,NSE,,,1356825600,,1356825600,0,0,0,0,1365811200,782.40-1173.60,0,0,1365871718,,,,,,,,,,CASH,,,,,100000,,,,0.00,10.00,,,T+1,315513000,0,1,5967,1,0,117360,78240,1,1,1,0,0,1,0,182507,0,0,5967
13498,BL,nse_cm,,PFOCUS,PFOCUS-BL,,PFOCUS-BL,INE367G01038,,,,PRIME FOCUS LIMITED,,,5,1,-1,-1,2,-1,NSE,,,835228800,,835228800,0,0,1316908800,1317427200,0,101.55-103.55,0,0,1365873668,,,,,,,,,,CASH,,,,,100,,,,,,,,T+1,315513000,0,1,0,1,0,10355,10155,1,1,1,0,0,1,0,2.99537e+08,0,0,99999999
6600,EQ,nse_cm,,GENUSPAPER,GENUSPAPER-EQ,,GENUSPAPER,INE949P01018,,,,GENUS P&B LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1108512000,,1108512000,0,0,1348185600,1348704000,0,11.55-17.25,0,0,1365879312,,,,,,,,,,CASH,,,,,100,,,,0,20,,,T+1,315513000,0,1,6944200,1,0,1725,1155,1,1,1,0,0,1,0,2.57126e+08,0,0,6944200
6606,EQ,nse_cm,,DSPNEWETF,DSPNEWETF-EQ,,DSPNEWETF,INF740KA1QK2,,,,DSPAMC - DSPNEWETF,,,1,1,-1,-1,2,-1,NSE,,,1321142400,,1321142400,0,0,0,0,0,164.25-246.38,0,0,1365873607,,,,,,,,,,CASH,,,,,1000,,,,2.00,6.16,,,T+1,315513000,0,1,79349,1,0,24638,16425,1,1,1,0,0,1,0,2.4266e+06,0,0,79349
6607,BL,nse_cm,,GENUSPAPER,GENUSPAPER-BL,,GENUSPAPER-BL,INE949P01018,,,,GENUS P&B LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1108512000,,1108512000,0,0,1348185600,1348704000,0,14.25-14.50,0,0,1365873659,,,,,,,,,,CASH,,,,,100,,,,,,,,T+1,315513000,0,1,0,1,0,1450,1425,1,1,1,0,0,1,0,2.57126e+08,0,0,99999999
6624,BL,nse_cm,,DSPNEWETF,DSPNEWETF-BL,,DSPNEWETF-BL,INF740KA1QK2,,,,DSPAMC - DSPNEWETF,,,1,1,-1,-1,2,-1,NSE,,,1321142400,,1321142400,0,0,0,0,0,203.26-207.37,0,0,1365873659,,,,,,,,,,CASH,,,,,1000,,,,,,,,T+1,315513000,0,1,0,1,0,20737,20326,1,1,1,0,0,1,0,2.4266e+06,0,0,99999999
6643,EQ,nse_cm,,SJS,SJS-EQ,,SJS,INE284S01014,,,,SJS ENTERPRISES LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1321401600,,1321401600,0,0,0,0,0,321.10-481.60,0,0,1365879312,,,,,,,,,,CASH,,,,,1000,,,,3.50,13.14,,,T+1,315513000,0,1,249134,1,0,48160,32110,1,1,1,0,0,1,0,3.04379e+07,0,0,249134
6646,NL,nse_cm,,IFCI,IFCI-NL,,IFCI-NL,INE039A07843,,,,9.40 % SRNCD TR II SR III,,,1,1,-1,-1,2,-1,NSE,,,1108684800,,1108684800,0,0,0,0,1359244800,810.40-1215.60,0,0,1365871717,,,,,,,,,,CASH,,,,,100000,,,,0,20,,,T+1,315513000,0,1,98714,1,0,121560,81040,1,1,1,0,0,1,0,3.02814e+06,0,0,98714
6650,BL,nse_cm,,SJS,SJS-BL,,SJS-BL,INE284S01014,,,,SJS ENTERPRISES LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1321401600,,1321401600,0,0,0,0,0,397.35-405.35,0,0,1365873660,,,,,,,,,,CASH,,,,,1000,,,,,,,,T+1,315513000,0,1,0,1,0,40535,39735,1,1,1,0,0,1,0,3.04379e+07,0,0,99999999
6652,NM,nse_cm,,IFCI,IFCI-NM,,IFCI-NM,INE039A07850,,,,SRNCD TR II SR IV,,,1,1,-1,-1,2,-1,NSE,,,1108684800,,1108684800,0,0,0,0,1138406400,1600.40-2400.60,0,0,1365871717,,,,,,,,,,CASH,,,,,100000,,,,0,20,,,T+1,315513000,0,1,7374,1,0,240060,160040,1,1,1,0,0,1,0,225510,0,0,7374
6656,EQ,nse_cm,,POLICYBZR,POLICYBZR-EQ,,POLICYBZR,INE417T01026,,,,PB FINTECH LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1321401600,,1321401600,0,0,0,0,0,467.00-700.40,0,0,1365879312,,,,,,,,,,CASH,,,,,200,,,,3.50,19.89,,,T+1,315513000,0,1,171044,1,0,70040,46700,1,1,1,0,0,1,0,4.50116e+08,0,0,171044
13501,EQ,nse_cm,,ALLCARGO,ALLCARGO-EQ,,ALLCARGO,INE418H01029,,,,ALLCARGO LOGISTICS LTD,,,5,1,-1,-1,2,-1,NSE,,,835488000,,835488000,0,0,0,0,1366243200,276.75-415.05,0,0,1365879311,,,,,,,,,,CASH,,,,,200,,,,0,20,,,T+1,315513000,0,1,288937,1,0,41505,27675,1,1,1,0,0,1,0,2.45696e+08,0,0,288937
13502,SM,nse_cm,,MOXSH,MOXSH-SM,,MOXSH-SM,INE0N6D01014,,,,MOXSH OVERSEAS EDUCON LTD,,,5,800,-1,-1,2,-1,NSE,,,1356825600,,1356825600,0,0,0,0,0,84.85-127.25,0,0,1365879312,,,,,,,,,,CASH,,,,,1000,,,,3.50,50.00,,,T+1,315513000,0,1,73274,800,0,12725,8485,1,1,1,0,0,1,0,2.2408e+06,0,0,73274
13505,BL,nse_cm,,ALLCARGO,ALLCARGO-BL,,ALLCARGO-BL,INE418H01029,,,,ALLCARGO LOGISTICS LTD,,,5,1,-1,-1,2,-1,NSE,,,835488000,,835488000,0,0,0,0,1366243200,342.45-349.35,0,0,1365873668,,,,,,,,,,CASH,,,,,200,,,,,,,,T+1,315513000,0,1,0,1,0,34935,34245,1,1,1,0,0,1,0,2.45696e+08,0,0,99999999
6661,BL,nse_cm,,POLICYBZR,POLICYBZR-BL,,POLICYBZR-BL,INE417T01026,,,,PB FINTECH LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1321401600,,1321401600,0,0,0,0,0,577.90-589.50,0,0,1365873660,,,,,,,,,,CASH,,,,,200,,,,,,,,T+1,315513000,0,1,0,1,0,58950,57790,1,1,1,0,0,1,0,4.50116e+08,0,0,99999999
6663,EQ,nse_cm,,SIGACHI,SIGACHI-EQ,,SIGACHI,INE0D0K01014,,,,SIGACHI INDUSTRIES LTD,,,5,1,-1,-1,2,-1,NSE,,,1321401600,,1321401600,0,0,1345680000,1346198400,0,196.00-294.00,0,0,1365879312,,,,,,,,,,CASH,,,,,1000,,,,3.50,14.93,,,T+1,315513000,0,1,408137,1,0,29400,19600,1,1,1,0,0,1,0,3.07425e+07,0,0,408137
6665,BE,nse_cm,,MIRZAINT,MIRZAINT-BE,,MIRZAINT,INE771A01026,,,,MIRZA INTERNATIONAL LIMIT,,,5,1,-1,-1,2,-1,NSE,,,619401600,,619401600,0,0,0,0,1364515200,31.75-35.05,0,0,1365879312,,,,,,,,,,CASH,,,,,200,,,,0.00,100.00,,,T+1,315513000,0,1,2994005,1,0,3505,3175,1,1,1,0,0,1,0,1.38202e+08,0,0,2994005
13510,EQ,nse_cm,,AKASH,AKASH-EQ,,AKASH,INE737W01013,,,,AKASH INFRA-PROJECTS LTD,,,5,1,-1,-1,2,-1,NSE,,,1255219200,,1255219200,0,0,0,0,1347753600,21.80-32.70,0,0,1365879311,,,,,,,,,,CASH,,,,,1000,,,,0,20,,,T+1,315513000,0,1,551404,1,0,3270,2180,1,1,1,0,0,1,0,1.68625e+07,0,0,551404
13511,EQ,nse_cm,,MUNJALAU,MUNJALAU-EQ,,MUNJALAU,INE672B01032,,,,MUNJAL AUTO IND. LTD.,,,5,1,-1,-1,2,-1,NSE,,,837734400,,837734400,0,0,1347235200,1347753600,0,32.60-48.80,0,0,1365879312,,,,,,,,,,CASH,,,,,200,,,,0,20,,,T+1,315513000,0,1,2457000,1,0,4880,3260,1,1,1,0,0,1,0,1e+08,0,0,2457000
13513,SZ,nse_cm,,PENTAGOLD,PENTAGOLD-SZ,,PENTAGOLD-SZ,INE175Y01012,,,,PENTA GOLD LIMITED,,,5,600,-1,-1,2,-1,NSE,,,1357084800,,1357084800,0,0,0,0,0,37.85-41.75,0,0,1365879312,,,,,,,,,,CASH,,,,,1000,,,,0.00,100.00,,,T+1,315513000,0,1,416107,600,0,4175,3785,1,1,1,0,0,1,0,1.2725e+07,0,0,416107
13514,BL,nse_cm,,MUNJALAU,MUNJALAU-BL,,MUNJALAU-BL,INE672B01032,,,,MUNJAL AUTO IND. LTD.,,,5,1,-1,-1,2,-1,NSE,,,837734400,,837734400,0,0,1347235200,1347753600,0,40.30-41.10,0,0,1365873668,,,,,,,,,,CASH,,,,,200,,,,,,,,T+1,315513000,0,1,0,1,0,4110,4030,1,1,1,0,0,1,0,1e+08,0,0,99999999
13515,BZ,nse_cm,,OMKARCHEM,OMKARCHEM-BZ,,OMKARCHEM-BZ,INE474L01016,,,,OMKAR SPL CHEM LTD,,,5,1,-1,-1,2,-1,NSE,,,1357084800,,1357084800,0,0,0,0,0,7.90-8.70,0,0,1365879312,,,,,,,,,,CASH,,,,,1000,,,,0.00,100.00,,,T+1,315513000,0,1,672900,1,0,870,790,1,1,1,0,0,1,0,2.0578e+07,0,0,672900
13517,EQ,nse_cm,,EMAMILTD,EMAMILTD-EQ,,,INE548C01032,,,,EMAMI LIMITED,,,5,1,-1,-1,2,-1,NSE,,,839030400,,839030400,0,0,0,0,1365724800,288.60-432.80,0,0,1365879312,,,,,,,,,,CASH,,,,,100,,,,0,20,,,T+1,315513000,0,1,277042,1,0,43280,28860,1,1,1,0,0,1,0,4.4115e+08,0,0,277042
6671,BL,nse_cm,,SIGACHI,SIGACHI-BL,,SIGACHI-BL,INE0D0K01014,,,,SIGACHI INDUSTRIES LTD,,,5,1,-1,-1,2,-1,NSE,,,1321401600,,1321401600,0,0,1345680000,1346198400,0,242.55-247.45,0,0,1365873660,,,,,,,,,,CASH,,,,,1000,,,,,,,,T+1,315513000,0,1,0,1,0,24745,24255,1,1,1,0,0,1,0,3.07425e+07,0,0,99999999
6673,EQ,nse_cm,,FOODSIN,FOODSIN-EQ,,FOODSIN,INE976E01023,,,,FOODS & INNS LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1321488000,,1321488000,0,0,1347753600,1348272000,0,105.95-158.85,0,0,1365879312,,,,,,,,,,CASH,,,,,100,,,,3.50,19.28,,,T+1,315513000,0,1,755261,1,0,15885,10595,1,1,1,0,0,1,0,5.09383e+07,0,0,755261
13521,BL,nse_cm,,EMAMILTD,EMAMILTD-BL,,EMAMILTD-BL,INE548C01032,,,,EMAMI LIMITED,,,5,1,-1,-1,2,-1,NSE,,,839030400,,839030400,0,0,0,0,1365724800,357.10-364.30,0,0,1365873668,,,,,,,,,,CASH,,,,,100,,,,,,,,T+1,315513000,0,1,0,1,0,36430,35710,1,1,1,0,0,1,0,4.4115e+08,0,0,99999999
13522,EQ,nse_cm,,NECCLTD,NECCLTD-EQ,,NECCLTD,INE553C01016,,,,NORTH EAST CARRY CORP LTD,,,5,1,-1,-1,2,-1,NSE,,,1141344000,,1141344000,0,0,1348444800,1348963200,0,15.15-22.65,0,0,1365879312,,,,,,,,,,CASH,,,,,1000,,,,0,20,,,T+1,315513000,0,1,1641452,1,0,2265,1515,1,1,1,0,0,1,0,5.01973e+07,0,0,1641452
13525,BL,nse_cm,,NECCLTD,NECCLTD-BL,,NECCLTD-BL,INE553C01016,,,,NORTH EAST CARRY CORP LTD,,,5,1,-1,-1,2,-1,NSE,,,1141344000,,1141344000,0,0,1348444800,1348963200,0,18.75-19.05,0,0,1365873668,,,,,,,,,,CASH,,,,,1000,,,,,,,,T+1,315513000,0,1,0,1,0,1905,1875,1,1,1,0,0,1,0,5.01973e+07,0,0,99999999
13526,SM,nse_cm,,HOMESFY,HOMESFY-SM,,HOMESFY-SM,INE0N7F01017,,,,HOMESFY REALTY LIMITED,,,5,600,-1,-1,2,-1,NSE,,,1357084800,,1357084800,0,0,0,0,0,472.10-577.00,0,0,1365879312,,,,,,,,,,CASH,,,,,1000,,,,3.50,50.00,,,T+1,315513000,0,1,99905,600,0,57700,47210,1,1,1,0,0,1,0,3.0552e+06,0,0,99905
13527,BL,nse_cm,,WENDT,WENDT-BL,,WENDT-BL,INE274C01019,,,,WENDT (INDIA) LIMITED,,,5,1,-1,-1,2,-1,NSE,,,839376000,,839376000,0,0,0,0,1359590400,8432.40-8602.70,0,0,1365873657,,,,,,,,,,CASH,,,,,1000,,,,,,,,T+1,315513000,0,1,0,1,0,860270,843240,1,1,1,0,0,1,0,2e+06,0,0,99999999
13528,EQ,nse_cm,,GMRINFRA,GMRINFRA-EQ,,GMRINFRA,INE776C01039,,,,GMR AIRPORTS INFRA LTD,,,5,1,-1,-1,2,-1,NSE,,,840585600,,840585600,0,0,1348099200,1348704000,0,39.55-48.25,0,0,1365879312,,,,,,,,,,CASH,,,,,100,,,,0,20,,,T+1,315513000,0,1,2275551,1,0,4825,3955,1,1,1,0,0,1,0,6.03595e+09,0,0,2275551
6686,SM,nse_cm,,DRSDILIP,DRSDILIP-SM,,DRSDILIP-SM,INE02CV01017,,,,DRS DILIP ROADLINES LTD.,,,5,1600,-1,-1,2,-1,NSE,,,1228867200,,1228867200,0,0,1253491200,1254009600,0,127.25-155.45,0,0,1365879312,,,,,,,,,,CASH,,,,,1000,,,,0,20,,,T+1,315513000,0,1,492540,1600,0,15545,12725,1,1,1,0,0,1,0,1.50624e+07,0,0,492540
13530,BL,nse_cm,,GMRINFRA,GMRINFRA-BL,,GMRINFRA-BL,INE776C01039,,,,GMR AIRPORTS INFRA LTD,,,5,1,-1,-1,2,-1,NSE,,,840585600,,840585600,0,0,1348099200,1348704000,0,43.50-44.30,0,0,1365873669,,,,,,,,,,CASH,,,,,100,,,,,,,,T+1,315513000,0,1,0,1,0,4430,4350,1,1,1,0,0,1,0,6.03595e+09,0,0,99999999
13536,EQ,nse_cm,,VIDHIING,VIDHIING-EQ,,VIDHIING,INE632C01026,,,,VIDHI SPCLTY F INGRDNTS L,,,5,1,-1,-1,2,-1,NSE,,,1141344000,,1141344000,0,0,0,0,1353283200,294.50-441.70,0,0,1365879312,,,,,,,,,,CASH,,,,,100,,,,0,20,,,T+1,315513000,0,1,271650,1,0,44170,29450,1,1,1,0,0,1,0,4.9945e+07,0,0,271650
13538,EQ,nse_cm,,TECHM,TECHM-EQ,,TECHM,INE669C01036,,,,TECH MAHINDRA LIMITED,,,5,1,-1,-1,2,-1,NSE,,,841190400,,841190400,0,0,0,0,1352505600,978.20-1195.50,0,0,1365879312,,,,,,,,,,CASH,,,,,500,,,,0,20,,,T+1,315513000,0,1,91569,1,0,119550,97820,1,1,1,0,0,1,0,9.74147e+08,0,0,91569
13539,MF,nse_cm,,HDFC1204DD,HDFC1204DD-MF,,HDFC1204DD-MF,INF179KC1EO8,,,,HDFCAMC - HDFC1204DD,,,1,1,-1,-1,2,-1,NSE,,,1357171200,,1357171200,0,0,0,0,0,9.00-11.00,0,0,1365871718,,,,,,,,,,CASH,,,,,1000,,,,3.50,75.00,,,T+1,315513000,0,1,5231,1,0,1100,900,1,1,1,0,0,1,0,159992,0,0,5231
6690,BL,nse_cm,,FOODSIN,FOODSIN-BL,,FOODSIN-BL,INE976E01023,,,,FOODS & INNS LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1321488000,,1321488000,0,0,1347753600,1348272000,0,131.10-133.70,0,0,1365873660,,,,,,,,,,CASH,,,,,100,,,,,,,,T+1,315513000,0,1,0,1,0,13370,13110,1,1,1,0,0,1,0,5.09383e+07,0,0,99999999
6695,GS,nse_cm,,574GS2026,574GS2026-GS,,574GS2026-GS,IN0020210186,,,,GOI LOAN  5.74% 2026,,,1,1,-1,-1,2,-1,NSE,,,1321488000,,1321488000,0,0,0,0,0,92.64-102.39,0,0,1365871717,,,,,,,,,,CASH,,,,,10000,,,,0.00,10.00,,,T+1,315513000,0,1,1025400,1,0,10239,9264,1,1,1,0,0,1,0,6e+08,0,0,1025400
6696,GS,nse_cm,,699GS2051,699GS2051-GS,,699GS2051-GS,IN0020210194,,,,GOI LOAN  6.99% 2051,,,1,1,-1,-1,2,-1,NSE,,,1321488000,,1321488000,0,0,0,0,0,94.05-103.95,0,0,1365871717,,,,,,,,,,CASH,,,,,10000,,,,0.00,10.00,,,T+1,315513000,0,1,1010100,1,0,10395,9405,1,1,1,0,0,1,0,7e+08,0,0,1010100
6697,N1,nse_cm,,UGROCAP,UGROCAP-N1,,UGROCAP-N1,INE583D07174,,,,SEC RED NCD 10.03%,,,1,1,-1,-1,2,-1,NSE,,,1321660800,,1321660800,0,0,0,0,1364774400,539.20-808.80,0,0,1365871717,,,,,,,,,,CASH,,,,,66667,,,,0.00,10.00,,,T+1,315513000,0,1,16350,1,0,80880,53920,1,1,1,0,0,1,0,500000,0,0,16350
13540,MF,nse_cm,,HDFC1204DG,HDFC1204DG-MF,,HDFC1204DG-MF,INF179KC1EN0,,,,HDFCAMC - HDFC1204DG,,,1,1,-1,-1,2,-1,NSE,,,1357171200,,1357171200,0,0,0,0,0,9.00-11.00,0,0,1365871718,,,,,,,,,,CASH,,,,,1000,,,,3.50,75.00,,,T+1,315513000,0,1,949149,1,0,1100,900,1,1,1,0,0,1,0,2.9026e+07,0,0,949149
13542,BL,nse_cm,,TECHM,TECHM-BL,,TECHM-BL,INE669C01036,,,,TECH MAHINDRA LIMITED,,,5,1,-1,-1,2,-1,NSE,,,841190400,,841190400,0,0,0,0,1352505600,1076.00-1097.70,0,0,1365873669,,,,,,,,,,CASH,,,,,500,,,,,,,,T+1,315513000,0,1,0,1,0,109770,107600,1,1,1,0,0,1,0,9.74147e+08,0,0,99999999
13543,MF,nse_cm,,HDFC1204DQ,HDFC1204DQ-MF,,HDFC1204DQ-MF,INF179KC1EP5,,,,HDFCAMC - HDFC1204DQ,,,1,1,-1,-1,2,-1,NSE,,,1357171200,,1357171200,0,0,0,0,0,9.00-11.00,0,0,1365871718,,,,,,,,,,CASH,,,,,1000,,,,3.50,75.00,,,T+1,315513000,0,1,1003,1,0,1100,900,1,1,1,0,0,1,0,30698,0,0,1003
13544,BL,nse_cm,,VIDHIING,VIDHIING-BL,,VIDHIING-BL,INE632C01026,,,,VIDHI SPCLTY F INGRDNTS L,,,5,1,-1,-1,2,-1,NSE,,,1141344000,,1141344000,0,0,0,0,1353283200,364.45-371.75,0,0,1365873669,,,,,,,,,,CASH,,,,,100,,,,,,,,T+1,315513000,0,1,0,1,0,37175,36445,1,1,1,0,0,1,0,4.9945e+07,0,0,99999999
13547,MF,nse_cm,,HDFC1204RD,HDFC1204RD-MF,,HDFC1204RD-MF,INF179KC1ER1,,,,HDFCAMC - HDFC1204RD,,,1,1,-1,-1,2,-1,NSE,,,1357171200,,1357171200,0,0,0,0,0,9.00-11.00,0,0,1365871718,,,,,,,,,,CASH,,,,,1000,,,,3.50,75.00,,,T+1,315513000,0,1,13381,1,0,1100,900,1,1,1,0,0,1,0,409207,0,0,13381
13548,MF,nse_cm,,HDFC1204RG,HDFC1204RG-MF,,HDFC1204RG-MF,INF179KC1EQ3,,,,HDFCAMC - HDFC1204RG,,,1,1,-1,-1,2,-1,NSE,,,1357171200,,1357171200,0,0,0,0,0,9.00-11.00,0,0,1365871718,,,,,,,,,,CASH,,,,,1000,,,,3.50,75.00,,,T+1,315513000,0,1,491816,1,0,1100,900,1,1,1,0,0,1,0,1.50403e+07,0,0,491816
13551,BL,nse_cm,,AKASH,AKASH-BL,,AKASH-BL,INE737W01013,,,,AKASH INFRA-PROJECTS LTD,,,5,1,-1,-1,2,-1,NSE,,,1255219200,,1255219200,0,0,0,0,1347753600,27.00-27.50,0,0,1365873668,,,,,,,,,,CASH,,,,,1000,,,,,,,,T+1,315513000,0,1,0,1,0,2750,2700,1,1,1,0,0,1,0,1.68625e+07,0,0,99999999
13554,MF,nse_cm,,SCPOFA6GD,SCPOFA6GD-MF,,SCPOFA6GD-MF,INF200KA1K87,,,,SBIAMC - SCPOFA6GD,,,1,1,-1,-1,2,-1,NSE,,,1255478400,,1255478400,0,0,0,0,0,9.00-11.00,0,0,1365871718,,,,,,,,,,CASH,,,,,1000,,,,0,20,,,T+1,315513000,0,1,28542,1,0,1100,900,1,1,1,0,0,1,0,872851,0,0,28542
13556,MF,nse_cm,,HDFC1204RQ,HDFC1204RQ-MF,,HDFC1204RQ-MF,INF179KC1ES9,,,,HDFCAMC - HDFC1204RQ,,,1,1,-1,-1,2,-1,NSE,,,1357171200,,1357171200,0,0,0,0,0,9.00-11.00,0,0,1365871718,,,,,,,,,,CASH,,,,,1000,,,,3.50,75.00,,,T+1,315513000,0,1,1765,1,0,1100,900,1,1,1,0,0,1,0,53996,0,0,1765
13557,EQ,nse_cm,,AVONMORE,AVONMORE-EQ,,AVONMORE,INE323B01016,,,,AVONMORE CAP&MGT SERV LTD,,,5,1,-1,-1,2,-1,NSE,,,1357257600,,1357257600,0,0,0,0,0,52.60-78.90,0,0,1365879311,,,,,,,,,,CASH,,,,,1000,,,,3.50,21.50,,,T+1,315513000,0,1,763650,1,0,7890,5260,1,1,1,0,0,1,0,2.33532e+07,0,0,763650
13560,EQ,nse_cm,,GRINDWELL,GRINDWELL-EQ,,GRINDWELL,INE536A01023,,,,GRINDWELL NORTON LIMITED,,,5,1,-1,-1,2,-1,NSE,,,842400000,,842400000,0,0,1342828800,1343520000,0,1548.20-2322.30,0,0,1365879312,,,,,,,,,,CASH,,,,,500,,,,0,20,,,T+1,315513000,0,1,51595,1,0,232230,154820,1,1,1,0,0,1,0,1.1072e+08,0,0,51595
13562,BL,nse_cm,,AVONMORE,AVONMORE-BL,,AVONMORE-BL,INE323B01016,,,,AVONMORE CAP&MGT SERV LTD,,,5,1,-1,-1,2,-1,NSE,,,1357257600,,1357257600,0,0,0,0,0,65.10-66.40,0,0,1365873669,,,,,,,,,,CASH,,,,,1000,,,,,,,,T+1,315513000,0,1,0,1,0,6640,6510,1,1,1,0,0,1,0,2.33532e+07,0,0,99999999
